Employee,JobFamily,Total Benefits,Total Compensation,Percentage 
7428,"Clerical, Secretarial & Steno",2604.44,10330.51,25.211146400322924
50712,Nursing,26886.02333333333,106653.55666666666,25.208745187338184
28488,Nursing,35855.508,142247.17799999999,25.206481073389032
17240,Protection & Apprehension,34258.20874999999,135917.51125,25.205147177089728
8224,Fire Services,28215.786,111945.98800000001,25.20482109640231
49193,Nursing,5327.946666666667,21141.303333333333,25.201599838294424
10088,"Clerical, Secretarial & Steno",8311.312,32979.308000000005,25.201596103835772
10197,"Clerical, Secretarial & Steno",6112.3675,24255.4075,25.200019830629522
12862,Supervisory-Labor & Trade,46746.29000000001,185513.65375,25.198301610185396
22227,Journeyman Trade,39761.225,157798.27125,25.197503549963642
37737,Correction & Detention,36250.744999999995,143871.1625,25.196672057195613
16860,Fire Services,30649.55,121642.02142857142,25.19651485568046
42072,Journeyman Trade,35497.56333333333,140896.905,25.193997932980384
35703,Supervisory-Labor & Trade,30793.4225,122226.89125,25.193655982803207
42102,Journeyman Trade,38602.83,153225.54375,25.19346908827661
14164,Fire Services,27795.35,110340.51199999999,25.19052113878174
37651,Nursing,38102.09,151259.165,25.1899380774712
50667,Nursing,37280.99125,148001.81375,25.189550253062354
15511,Protection & Apprehension,33487.515,132956.10749999998,25.18689485550711
32175,Police Services,23680.5075,94020.275,25.186596720760495
29732,Nursing,20239.546000000002,80367.01199999999,25.183897592211103
48030,Nursing,29557.657499999998,117369.455,25.183432520837723
51169,Nursing,8763.356666666667,34802.30666666667,25.18039034194285
3697,Journeyman Trade,44448.058750000004,176522.85874999998,25.179775052787605
10261,Dietary & Food,10623.236666666668,42190.37333333333,25.17929050481659
29757,Street Transit,31428.503750000003,124826.93125,25.177662732936888
5502,Journeyman Trade,39896.58666666667,158462.38999999998,25.177322307625598
10056,Protection & Apprehension,33926.86,134756.84875,25.176353049736928
25137,Journeyman Trade,42756.24875,169831.03124999997,25.175757595831005
41119,Police Services,23644.9725,93919.7975,25.175706431862782
8028,Airport Operation,17813.965,70761.25,25.174746065113325
9719,Correction & Detention,37802.9525,150169.06374999997,25.17359538375627
50255,Construction Inspection,16958.978750000002,67368.59874999999,25.173417682225434
48374,"Clerical, Secretarial & Steno",2646.2250000000004,10512.465,25.17225978873652
45434,Journeyman Trade,38580.85875,153273.01249999998,25.171331939469777
46145,Correction & Detention,25927.136,103007.68299999999,25.17009920512434
50313,Correction & Detention,28555.7075,113453.94124999997,25.16942750986185
50997,Correction & Detention,38454.667499999996,152784.24875000003,25.16926176265928
52849,"Clerical, Secretarial & Steno",1110.592,4412.772,25.167672383708023
41954,Police Services,27520.670000000002,109352.64142857143,25.166900077101808
39826,Fire Services,29432.40375,116965.63625,25.163291282485545
31834,Journeyman Trade,31362.774999999998,124638.01166666666,25.16308995996901
41468,Supervisory-Labor & Trade,41472.36166666667,164821.78166666665,25.161942339963183
32854,Police Services,25967.147999999997,103208.15,25.159978160639447
9621,Correction & Detention,39315.3675,156272.87625,25.158151845304634
53529,Street Transit,35569.965000000004,141393.055,25.15679783565042
110,Journeyman Trade,16807.595,66811.94499999999,25.15657192737018
36203,Police Services,25403.308333333338,100982.21,25.15622141101223
34432,Street Transit,42261.08624999999,168004.27,25.15476913176076
27584,Street Transit,32264.138333333336,128266.13666666666,25.15405793906477
30269,Street Transit,38977.378749999996,154956.05875,25.1538268748075
2161,Police Services,28228.015,112222.74666666666,25.153559183366987
9355,Med Therapy & Auxiliary,12883.855,51225.945,25.151034304979635
372,Journeyman Trade,40877.135,162530.35000000003,25.15046266743411
24336,Correction & Detention,31463.1575,125101.2775,25.15014884640167
4181,Journeyman Trade,39945.92625,158837.56999999998,25.148915492726314
19873,Street Transit,6028.82,23973.1,25.14827035302068
7491,Nursing,31304.7625,124481.3125,25.148162299461617
23243,Correction & Detention,33664.195,133866.29375,25.147626080444912
16447,Fire Services,27926.252,111049.304,25.14761551319583
16584,Protection & Apprehension,31521.513333333336,125349.16833333333,25.146966471696174
7617,Protection & Apprehension,6753.974,26860.402000000002,25.144724192884375
42854,Construction Inspection,35581.0875,141505.74125,25.1446246531711
49114,Nursing,34457.73666666667,137043.38,25.143671052674467
49092,Airport Operation,36029.85799999999,143297.421,25.143409943155916
31954,Probation & Parole,34771.6525,138297.92125,25.142570608233193
12528,Street Transit,19582.824285714287,77887.88428571429,25.142324079415324
22521,Police Services,28000.622500000005,111373.3675,25.141219241664757
35305,Journeyman Trade,21319.73,84801.26999999999,25.140814518461813
3554,Correction & Detention,39058.55875,155362.92,25.14020639545137
32781,Fire Services,21929.9775,87237.57999999999,25.138223114396347
38171,"Clerical, Secretarial & Steno",3662.0433333333335,14567.903333333334,25.137751463205298
40272,Correction & Detention,40129.5225,159640.5475,25.137424751064575
21313,Journeyman Trade,35997.42,143207.305,25.136580846905822
27066,Supervisory-Labor & Trade,40732.38250000001,162049.97875,25.13569135534367
26645,Fire Services,27081.821999999996,107743.156,25.135538075383646
43569,Police Services,25737.84,102403.49799999999,25.133750802145453
7528,Journeyman Trade,31698.999999999996,126124.64625000002,25.13307346540922
39433,Journeyman Trade,44742.255000000005,178024.475,25.132642576252508
45149,Airport Operation,41292.05,164302.76625000002,25.1316827722613
38232,Correction & Detention,38857.6925,154617.88624999998,25.131434300667788
40376,Nursing,26012.13,103507.61750000001,25.13064316256724
53233,Semi-Skilled & General Labor,31124.670000000002,123863.9457142857,25.12811118724944
17447,Journeyman Trade,4839.12,19261.04,25.123877007679752
28196,Fire Services,26412.340000000004,105131.702,25.123097502977743
37608,Sub-Professional Engineering,31074.358,123691.872,25.122392844050417
36996,"Clerical, Secretarial & Steno",10397.64,41388.015,25.122345200657726
39127,Correction & Detention,35336.4125,140659.23125,25.12200030241527
46693,Journeyman Trade,45846.53874999999,182506.58499999996,25.120484693744068
39476,Journeyman Trade,43545.42,173377.8275,25.11591051052938
43544,Street Transit,17368.07,69162.24,25.11206982307108
6336,Protection & Apprehension,34168.4775,136069.4875,25.111050337424107
51033,Protection & Apprehension,42477.667499999996,169162.385,25.110586789137546
901,Journeyman Trade,44404.4225,176845.86375,25.10911002293657
24741,Correction & Detention,38065.92375,151606.5925,25.10835651820352
53895,Fire Services,20158.61142857143,80286.80428571429,25.108249864863936
15647,Journeyman Trade,33748.282,134414.125,25.107690133012433
42352,Police Services,28065.685,111783.7875,25.1071158239293
28487,Computer Operatns & Repro Svcs,17109.870000000003,68151.04333333332,25.10580786902114
45120,Journeyman Trade,36537.007,145535.409,25.105235386393144
41401,Police Services,24432.2775,97325.20375,25.103751709330485
10763,Journeyman Trade,19277.385000000002,76797.25,25.10166054123032
26015,"Clerical, Secretarial & Steno",629.56,2508.09,25.101172605448763
23714,Journeyman Trade,44291.6875,176470.41875,25.098647021825577
33910,Nursing,20723.809999999998,82570.292,25.09838526427883
53762,Public Safety Inspection,42128.82,167855.49000000002,25.098267563366555
46870,Journeyman Trade,40623.1375,161858.37125000003,25.09795272637157
40861,Street Transit,35397.1875,141046.665,25.09608256246257
26029,Police Services,21145.645,84259.8125,25.095765552528377
8535,Street Transit,22684.579999999998,90393.63666666667,25.095328428538714
50591,Journeyman Trade,25434.695,101364.265,25.0923685975526
44463,Journeyman Trade,32451.974,129343.722,25.08971714916322
16053,Human Services,15768.636000000002,62849.81199999999,25.089392471054655
9200,Fire Services,28591.082000000002,113960.17,25.088662117650408
44983,Hospital Administration,17347.0,69143.19,25.08851558627827
23754,Correction & Detention,13523.476666666667,53903.88333333333,25.088130632517817
31617,Police Services,25948.502,103431.956,25.087509705414448
9482,Fire Services,21846.5075,87097.215,25.082900182284817
30190,Journeyman Trade,29019.808333333334,115696.425,25.082718271833667
30373,"Clerical, Secretarial & Steno",3190.505,12720.935000000001,25.080742885644803
9798,Semi-Skilled & General Labor,10487.74,41816.899999999994,25.080147021897847
47164,Skilled Labor,16410.510000000002,65436.185000000005,25.078647234706608
46223,Fire Services,30334.074999999997,120961.995,25.077360041887538
34666,Street Transit,24026.46625,95810.82875,25.076984056460322
43712,Police Services,25316.171666666665,100955.49333333333,25.076566743206445
20850,Street Transit,44027.21625,175572.47625,25.076377112383526
39074,Fire Services,23849.993333333332,95109.54,25.076341798449803
5981,Supervisory-Labor & Trade,44646.53375,178058.03,25.074147877520602
33275,Correction & Detention,32849.259999999995,131017.28666666668,25.072462448085087
3466,Fire Services,12718.974999999999,50730.405,25.07170009780131
36239,Street Transit,28751.15818181818,114681.19818181818,25.070507317368136
5345,Public Safety Inspection,44596.05125,177883.97375,25.07030302385517
33029,Journeyman Trade,24596.4225,98110.81,25.07004325007611
3936,Police Services,27827.420000000002,110998.69857142858,25.070041683500303
14448,Journeyman Trade,40264.80499999999,160621.69,25.068099457800496
30773,Nursing,46140.764,184063.448,25.067858122488285
27709,Journeyman Trade,24181.252,96466.64200000002,25.06695734262212
27554,Supervisory-Labor & Trade,40014.35857142857,159638.12428571426,25.065665705149726
23772,Correction & Detention,38628.49125,154116.70375,25.064441627729796
16264,Fire Services,23811.006666666668,94999.35333333333,25.06438815758957
22519,Supervisory-Labor & Trade,46183.6,184277.90374999997,25.06193041063395
9998,Journeyman Trade,44975.22625,179482.04249999998,25.058343232304146
17952,Journeyman Trade,39671.213749999995,158322.5275,25.057213509934645
16503,Correction & Detention,34958.39,139527.08875,25.054912499921272
102,Journeyman Trade,29738.474,118695.41400000002,25.054442288730712
26113,Police Services,25187.100000000002,100531.89714285715,25.053839344351374
25303,Protection & Apprehension,41432.68875,165386.11375000002,25.052096461151653
232,Semi-Skilled & General Labor,4837.836666666667,19311.756666666668,25.051251163583082
8830,Airport Operation,41798.78375,166853.335,25.051212641329585
36638,Nursing,29385.587,117302.39099999999,25.051140688172335
36355,Supervisory-Labor & Trade,31268.24,124819.56,25.05075326335071
18981,Nursing,27701.453333333327,110581.71166666667,25.05066426972621
40957,Journeyman Trade,23832.22,95138.74666666666,25.04996211848352
40356,Supervisory-Labor & Trade,30145.817500000005,120348.11499999999,25.04884891632911
17830,Nursing,38551.613750000004,153917.81,25.04688297605066
47426,Dietary & Food,2910.432222222222,11619.941111111111,25.046875835190214
19804,Personnel,448.61,1791.23,25.044801616766133
4283,Journeyman Trade,35420.255,141428.28999999998,25.044674583847403
34635,Police Services,25396.495,101413.43500000001,25.04253504478967
9570,"Lab, Pharmacy & Med Techs",46494.761249999996,185667.22125,25.0419869145319
32673,Fire Services,28707.880000000005,114643.51200000002,25.040998395094526
10140,Nursing,22904.765,91476.60500000001,25.038932085422278
28252,Skilled Labor,35081.34375,140130.17625,25.034824538729573
11211,Public Safety Inspection,17994.86333333333,71887.29999999999,25.032047848971008
14749,Construction Inspection,48503.402500000004,193766.24875000003,25.03191490411717
5000,Protection & Apprehension,4762.805,19027.54375,25.03110786435585
32742,"Clerical, Secretarial & Steno",3249.97,12984.5,25.029612229966496
37066,Journeyman Trade,41265.810000000005,164870.77333333335,25.029184473205195
23102,Correction & Detention,31722.017,126740.374,25.0291331789821
44182,"Clerical, Secretarial & Steno",1845.0733333333335,7372.150000000001,25.0276151914073
28397,Fire Services,28288.856,113032.018,25.027294478631713
32873,"Lab, Pharmacy & Med Techs",13991.63,55907.17,25.02653952972401
43458,Street Transit,38072.74555555555,152131.4311111111,25.026219287813472
2675,Correction & Detention,40550.2425,162032.68125000002,25.025965247982956
29012,Human Services,11226.22,44859.49,25.025295650931383
10009,Protection & Apprehension,41271.895000000004,164921.055,25.025243138300326
31493,Purchasing & Storekeeping,35518.64875,141969.23625,25.018553095160435
31319,Journeyman Trade,32931.51833333334,131637.56,25.016810045197847
31680,Public Safety Inspection,37617.642499999994,150381.6725,25.01477864598161
44245,Correction & Detention,33454.4975,133739.625,25.014648799860172
24838,Fire Services,30446.816666666666,121716.93666666666,25.014445401339792
55021,Protection & Apprehension,40553.16125,162119.29750000002,25.01439487794474
46345,Fire Services,28641.183999999997,114505.28799999999,25.01297931323486
2750,Supervisory-Labor & Trade,31962.679000000004,127797.94399999999,25.010323327267304
30182,Street Transit,36629.29,146462.55899999998,25.00931995869334
9323,Protection & Apprehension,24807.73,99205.48,25.00641093617006
31417,Correction & Detention,37523.65375,150058.14250000002,25.006076394688144
15813,Street Transit,27471.286249999997,109860.81624999999,25.00553626643931
50895,Correction & Detention,35473.6175,141866.0475,25.00500868609877
14663,Journeyman Trade,31699.225,126781.48000000001,25.00304066492992
33906,Supervisory-Labor & Trade,27885.1625,111529.10500000001,25.002587889502024
53741,"Clerical, Secretarial & Steno",2899.1760000000004,11595.918,25.00169456182771
23866,Nursing,38120.24625,152474.34125,25.00108932262726
20285,Journeyman Trade,44710.6925,178848.95,24.999136142538156
50129,"Clerical, Secretarial & Steno",2707.75,10832.11,24.997438172248987
20970,Fire Services,22296.57,89197.255,24.996923952424318
46852,Correction & Detention,26522.769999999997,106105.03,24.99671316242029
44972,Nursing,29634.117999999995,118562.86500000002,24.994434808909173
35062,Health & Sanitation Inspection,13957.12,55848.41,24.991078528466613
9411,Correction & Detention,38522.2825,154146.46125000002,24.99070182190121
22667,Fire Services,28740.039999999997,115006.682,24.989887109342042
46159,Police Services,27933.0125,111779.485,24.98939094235405
18770,Police Services,21209.1575,84875.7925,24.98846476161033
11924,Street Transit,44103.270000000004,176496.0,24.988254691324453
23134,Construction Inspection,28287.393749999996,113207.33625,24.98724436685966
16059,"Clerical, Secretarial & Steno",465.08,1861.31,24.98670291353939
46263,Journeyman Trade,40216.10375,160955.09000000003,24.985916102435777
50035,Supervisory-Labor & Trade,41314.28875,165356.95875000002,24.98491086332948
53673,Street Transit,35707.38125,142926.285,24.983075191522676
53106,Journeyman Trade,24387.71,97619.38,24.9824471329361
20115,Police Services,25973.634000000002,103972.02600000001,24.981367584392363
8671,Journeyman Trade,44350.7875,177536.15375,24.981270892267485
45438,Journeyman Trade,36792.676250000004,147282.97375,24.98094335904187
5681,Protection & Apprehension,41982.88250000001,168070.95249999998,24.979261362846152
7832,Police Services,25446.143333333337,101871.84666666666,24.978582568150827
6471,Fire Services,21318.6725,85348.18000000001,24.978473471842047
51436,Correction & Detention,38231.4925,153080.73000000004,24.974725754182117
14998,Construction Inspection,18508.41166666667,74115.02666666666,24.97254942632417
27161,"Clerical, Secretarial & Steno",628.99,2518.86,24.971217137911594
24157,Correction & Detention,29679.638750000002,118864.36499999998,24.9693326927713
53567,Police Services,28032.255,112269.58,24.968700337170585
42073,Nursing,18005.045,72112.42,24.968022152078657
34995,Fire Services,28187.830000000005,112914.98599999999,24.963763445890173
27156,Correction & Detention,37872.00125,151711.51,24.963169406197327
24922,Journeyman Trade,34181.047,136928.38900000002,24.96271755596277
13324,Correction & Detention,34523.784444444434,138306.14666666664,24.96185836747418
5185,Journeyman Trade,16667.6475,66774.29749999999,24.961172373247358
23079,Journeyman Trade,40732.165,163183.51124999998,24.96095634172108
18816,Protection & Apprehension,42148.594999999994,168870.08000000002,24.959184599190092
42616,Correction & Detention,39636.26875,158810.4225,24.958228890802182
1247,Correction & Detention,38446.98125,154055.62500000003,24.95655789913545
25522,Journeyman Trade,40452.66375,162097.39375,24.955776779723827
9928,Skilled Labor,20596.47,82531.88500000001,24.955773153612085
47164,Journeyman Trade,28540.850000000006,114379.949,24.95266893325858
48139,Correction & Detention,39226.01625,157203.5025,24.952380593428572
21825,Street Transit,7201.925,28866.55,24.9490327039428
41539,Journeyman Trade,21935.42,87921.93333333333,24.948746198332003
27649,Police Services,23732.23,95124.135,24.94869467144169
8817,Legal & Court,36675.95875,147010.99625,24.94776559954099
29438,Correction & Detention,39193.068750000006,157104.57499999998,24.947121208914513
21753,Nursing,50890.18375,204009.77499999997,24.944973224934934
54723,Journeyman Trade,40192.27,161125.98,24.944624076142155
19871,Journeyman Trade,29115.831,116725.581,24.94383043593503
16744,Airport Operation,17764.48,71220.185,24.94304107746982
13367,Correction & Detention,39646.3275,158958.8075,24.941258759757616
33767,Journeyman Trade,44852.85125,179843.72124999994,24.93990390003677
24850,Police Services,25196.889999999996,101030.94285714286,24.93977516930456
42195,Nursing,32668.95444444444,130995.14,24.939058383726636
38234,Dietary & Food,3725.68,14940.52,24.936749189452573
49536,Airport Operation,17119.655,68653.41000000002,24.936350576031103
18161,Correction & Detention,35898.2625,143967.02375,24.935059130164174
13195,Street Transit,44080.723750000005,176796.9475,24.932966532128617
21608,Journeyman Trade,25329.982500000002,101593.54250000001,24.932669810189953
50932,Construction Inspection,37791.63333333333,151600.9288888889,24.928365287940622
16941,Probation & Parole,32878.30625,131901.7575,24.926359491457116
19980,Journeyman Trade,21618.68571428571,86731.9542857143,24.925860246465756
20323,Skilled Labor,37315.94625,149710.26375,24.92544286229674
48919,Fire Services,28669.933999999997,115033.446,24.923128878535028
23468,Nursing,37038.932499999995,148613.69375,24.922960707986572
13398,Journeyman Trade,31515.948333333334,126454.79166666667,24.922699976770353
36608,Correction & Detention,22570.53222222222,90564.47111111112,24.922060434197245
19844,Correction & Detention,38839.48125,155849.40375,24.92116127200775
36607,Correction & Detention,37655.137500000004,151119.64375000002,24.91743400500175
10910,Fire Services,22006.975,88320.9725,24.91704334437667
41749,Journeyman Trade,32464.947000000004,130302.125,24.915132427809603
41941,Correction & Detention,39759.04125,159580.78499999997,24.91467957749425
29420,Police Services,29429.288333333334,118137.07666666666,24.911136421946903
47666,Police Services,24424.01875,98044.71875000001,24.911100833771318
13692,Protection & Apprehension,40543.115,162771.52125,24.907990469493754
34495,Fire Services,30335.58625,121793.68125,24.90735639046135
25227,Probation & Parole,35685.0775,143285.2125,24.904926947712767
37978,Human Services,44975.1325,180589.315,24.904647597782848
45409,Probation & Parole,36132.81375,145091.76625000002,24.90342125116972
38098,Nursing,42221.136249999996,169557.62375,24.90075958616399
51274,Protection & Apprehension,42965.95375,172556.365,24.899663220188952
17620,Personnel,381.42,1531.83,24.899629854487774
51913,Correction & Detention,40494.76875,162649.3075,24.896981962250287
6289,Correction & Detention,39683.145,159399.26249999998,24.895438270926757
13914,"Clerical, Secretarial & Steno",1644.615,6606.74,24.892988069759063
9697,Street Transit,46405.515,186424.745,24.89235803970122
38818,"Clerical, Secretarial & Steno",1837.0400000000004,7380.365555555556,24.890907993265618
35502,Skilled Labor,32874.42363636364,132079.83363636362,24.889813025410113
31135,Journeyman Trade,40740.832500000004,163697.19999999998,24.887922640094033
9930,Journeyman Trade,46028.97375,184952.24125000002,24.886951052289554
25960,Journeyman Trade,25229.351,101376.736,24.886726477364586
22314,Police Services,23904.725,96058.195,24.885669567286786
36956,Street Transit,41276.09777777778,165868.42888888885,24.884842796351325
6700,Personnel,375.49,1508.94,24.884355905470066
26728,Correction & Detention,38827.3375,156045.07875000002,24.882128812408958
35304,Computer Operatns & Repro Svcs,34507.8025,138688.66375,24.881487474854985
43150,"Clerical, Secretarial & Steno",1112.44,4471.139999999999,24.88045554377631
16250,Nursing,47151.84875,189515.51375,24.88020522277691
51110,Police Services,26030.506666666668,104623.87777777779,24.880082080264447
42075,Correction & Detention,41633.564999999995,167345.0675,24.87887191536135
53304,Police Services,25215.45142857143,101360.41,24.87702193447267
18104,Supervisory-Labor & Trade,38831.311250000006,156101.79750000002,24.875633639004064
34131,Dietary & Food,8632.900000000001,34705.865,24.87447006435368
34060,Journeyman Trade,23828.185,95799.03,24.873096314231994
17538,Street Transit,12867.806666666665,51737.52999999999,24.871320039179814
46489,Fire Services,28129.692,113104.06999999999,24.87062755566621
7169,Journeyman Trade,41315.04875,166126.00999999998,24.86970508110079
12487,Fire Services,27939.52,112351.844,24.867878447994144
29328,Airport Operation,24813.08,99779.6675,24.8678720040834
13524,Fire Services,32529.830000000005,130824.8525,24.865176133105145
42825,Journeyman Trade,45904.3325,184615.77625,24.86479402379893
47003,Police Services,27845.531428571423,111988.31142857143,24.864676566118156
20028,Supervisory-Labor & Trade,41257.22750000001,165932.82,24.863813861537462
33302,Human Services,35811.81333333333,144035.05000000002,24.86326302752929
17480,Supervisory-Labor & Trade,35619.670000000006,143269.01200000002,24.86208950753426
11350,Correction & Detention,38110.193750000006,153289.95625000002,24.86150735658521
7598,Journeyman Trade,42535.00000000001,171091.655,24.86094368541821
6226,Fire Services,22352.184999999998,89926.85750000001,24.855961412862666
43724,"Clerical, Secretarial & Steno",430.685,1732.7849999999999,24.855074345634343
35250,Correction & Detention,29748.361249999998,119693.69750000001,24.853740732673078
45577,Correction & Detention,28698.678750000003,115480.99624999998,24.851429829953524
762,Protection & Apprehension,6802.666,27373.925,24.85089734117413
30497,Police Services,21245.8775,85494.08499999999,24.850698735473923
15883,Street Transit,31714.895999999997,127627.10199999998,24.849656149052105
23658,Correction & Detention,21613.40888888889,86976.99333333333,24.849570053608304
27672,Journeyman Trade,40982.82124999999,164927.12,24.849049234595252
32571,Fire Services,13046.055,52502.9,24.848256001097084
878,Police Services,25398.99666666667,102220.7,24.84721457265179
22386,Protection & Apprehension,27120.668750000004,109153.08125,24.846452742716323
12135,Correction & Detention,24111.30125,97048.29624999998,24.84464146375986
11101,Correction & Detention,39978.7675,160927.99,24.84264390551327
2750,Journeyman Trade,21012.74,84583.695,24.842542052578807
41835,Correction & Detention,33858.17,136308.0225,24.839455065823437
3672,Journeyman Trade,17570.303750000003,70739.0775,24.838186149656817
44759,Journeyman Trade,36716.78857142857,147824.6542857143,24.8380682835643
30775,Police Services,24461.4775,98489.235,24.83670169638337
31229,Journeyman Trade,34130.37700000001,137435.082,24.83381717631602
23148,Police Services,26021.965999999997,104791.74,24.832077413735085
12663,Fire Services,31715.614999999998,127725.87999999999,24.83100136010024
19692,Fire Services,28241.291999999998,113737.34,24.830272978073868
47575,Correction & Detention,37744.636249999996,152041.03499999997,24.825295519725977
50187,Police Services,33878.095,136470.845,24.82441945750391
29580,Police Services,29089.72625,117186.93375,24.823353013108427
15236,Journeyman Trade,38791.36374999999,156269.87125,24.823315869980913
28018,Correction & Detention,38437.845,154850.8925,24.822488511004227
50729,Police Services,29143.6875,117421.00625000002,24.819824348933302
4994,Street Transit,18615.44375,75003.18,24.819539318199578
44618,Journeyman Trade,18570.969999999998,74825.426,24.819063509240824
48765,"Clerical, Secretarial & Steno",3640.82,14671.07,24.81632219054234
28440,Fire Services,33178.00749999999,133698.27125000002,24.81558451714086
17954,Supervisory-Labor & Trade,30301.2775,122117.77249999999,24.813159362205038
22318,Correction & Detention,40900.35,164843.63375,24.81160422733037
46193,Fire Services,30606.41,123357.23714285716,24.811199333651924
9973,"Clerical, Secretarial & Steno",741.095,2986.965,24.81097033276252
47601,Nursing,48200.06125,194270.1725,24.81083978550542
36196,Skilled Labor,38728.842,156116.565,24.807644211234084
26193,Journeyman Trade,38331.716250000005,154519.97625000004,24.806964885875068
43334,Journeyman Trade,35621.92125,143613.5275,24.80401524153078
36993,Street Transit,36880.09374999999,148703.175,24.801147487267837
7325,Journeyman Trade,23869.512857142858,96249.60285714285,24.79959620464186
22300,Street Transit,246.49,993.95,24.799034156647718
28664,Semi-Skilled & General Labor,17959.126666666667,72441.31666666667,24.791275881006214
6441,Police Services,29208.191250000003,117817.58375,24.79102891125112
34297,Police Services,10544.346666666666,42532.926666666666,24.79102072919506
36426,Police Services,27999.7825,112950.48,24.789432059075803
50714,Fire Services,26902.252,108529.888,24.787874101556245
51484,Probation & Parole,31877.0075,128606.72875,24.786422771055825
31020,Correction & Detention,33711.575,136013.16374999995,24.78552374677779
19135,Supervisory-Labor & Trade,37406.784,150923.63199999998,24.785239729719734
38814,Correction & Detention,33710.195999999996,136015.12,24.7841534088269
52230,"Clerical, Secretarial & Steno",3779.3,15250.01,24.78227883129257
53018,Correction & Detention,40518.465,163502.55,24.78154927858923
36713,Journeyman Trade,45290.02374999999,182764.01625000002,24.78060215532169
54210,Nursing,30034.07571428571,121200.35571428572,24.78051779409558
24912,Correction & Detention,25338.951250000002,102259.61125,24.77904124635522
8987,"Clerical, Secretarial & Steno",1482.87,5984.457777777778,24.778685973963665
36701,Protection & Apprehension,41043.2875,165648.60375,24.77732173459385
22142,Protection & Apprehension,32105.1775,129575.43625,24.777209654194777
12468,Correction & Detention,38128.00375,153904.84125,24.7737520407598
18599,Journeyman Trade,44455.90125,179467.0,24.771072815615128
31495,Journeyman Trade,35410.892857142855,142953.2942857143,24.770952662600905
6073,"Clerical, Secretarial & Steno",1023.0025,4130.0225,24.769901374629317
26855,Journeyman Trade,27170.957499999997,109694.3325,24.769700385386816
35759,"Clerical, Secretarial & Steno",1040.46,4201.17,24.76595805454195
23722,Journeyman Trade,30090.204545454544,121504.35636363635,24.76471251401147
48012,Journeyman Trade,32819.79600000001,132537.285,24.76268923118503
31734,Public Safety Inspection,47697.2175,192632.37125,24.760748772644305
25952,Semi-Skilled & General Labor,28678.898999999998,115834.40799999998,24.75853202443958
6750,Journeyman Trade,41598.31125,168019.72125,24.757993252533144
57,Supervisory-Labor & Trade,45575.02500000001,184085.70750000002,24.75750324071194
52280,"Clerical, Secretarial & Steno",903.3499999999999,3648.8500000000004,24.757115255491453
46404,Journeyman Trade,34474.36125,139258.55125000002,24.755651226121742
8353,Supervisory-Labor & Trade,12983.943333333335,52449.23666666667,24.755257003740315
17539,Correction & Detention,39832.045,160906.53,24.75477222708115
28803,Fire Services,37693.2975,152292.475,24.75059749340865
6678,Correction & Detention,38271.39,154640.53125,24.74861518558059
17788,Journeyman Trade,33036.0125,133492.9025,24.747392469049057
32543,Street Transit,36672.596,148203.28999999998,24.7447921027934
27789,Correction & Detention,34373.52333333334,138940.80333333334,24.73968949989997
11803,Street Transit,31007.05625,125336.77249999999,24.738993697958836
27359,Nursing,36737.4625,148503.72499999998,24.73841144388803
46541,Construction Inspection,44491.451250000006,179894.33375000002,24.731991454400102
8672,Journeyman Trade,40040.51625,161899.68,24.73168337948537
9821,Correction & Detention,38793.99125000001,156860.18625000003,24.731572859521577
37649,Fire Services,21862.117499999997,88397.9875,24.731465181828938
12071,Probation & Parole,35434.875,143320.35,24.7242453705981
28899,Street Transit,38864.93,157195.47125,24.723950181866325
43466,Nursing,29454.208000000002,119133.83799999999,24.72362889878525
19532,Personnel,322.12,1302.94,24.72255053954902
45915,Supervisory-Labor & Trade,39370.01375,159254.78374999997,24.721401029813652
24407,Fire Services,32635.49125,132023.37749999997,24.719479131640913
1484,Journeyman Trade,43450.135,175780.33875000002,24.718427162548632
7874,Public Service Aide,482.66333333333336,1952.6833333333334,24.717952219595258
36090,Journeyman Trade,41013.473750000005,165936.935,24.716301858895974
30149,Correction & Detention,21654.432,87612.044,24.716273027484668
40604,Correction & Detention,39066.67625,158096.6475,24.710629142215048
6848,Protection & Apprehension,42112.590000000004,170430.645,24.709517469701538
28496,Correction & Detention,39289.003749999996,159006.37,24.70907533452905
5284,Police Services,29118.174999999996,117844.78874999999,24.708920359450342
54094,Construction Inspection,16897.6925,68391.3325,24.707359664325885
34257,Correction & Detention,38397.15625,155419.30625,24.70552544368985
38895,Journeyman Trade,38896.677500000005,157450.70625000005,24.70403494935101
6023,Purchasing & Storekeeping,6733.495714285715,27256.815714285716,24.70389712748649
39719,Fire Services,30242.705714285716,122424.56714285714,24.703134689457816
16984,"Budget, Admn & Stats Analysis",11000.195,44530.41499999999,24.702655477160953
33763,Correction & Detention,38434.01375,155587.79624999998,24.70246039621504
46343,Journeyman Trade,41370.70125,167489.22375,24.70051524732796
30428,Correction & Detention,38070.44125,154138.50625,24.698851815945897
11113,Fire Services,25051.749999999996,101429.00499999999,24.698802872018707
1815,Probation & Parole,35215.4475,142581.07625,24.698542349514632
13414,Police Services,27946.11857142857,113155.13142857142,24.69717300365597
29357,Housekeeping & Laundry,3013.175,12201.245,24.695635568337494
9892,Fire Services,28643.579999999998,115995.26400000001,24.6937495654995
40756,Journeyman Trade,41955.75499999999,169909.1625,24.69305032328671
54117,Fire Services,28419.310000000005,115095.98599999999,24.691834170480984
